player_id,player,position,team,salary,roster_id,injured_reserve,war,value
1833,Damien Williams,RB,ATL,0,1,False,0.0,0.0
1495,Ryan Nassib,QB,None,0,999,False,0.0,0.0
6443,Eric Dungey,QB,None,0,999,False,0.0,0.0
78,Ahmad Bradshaw,RB,None,0,999,False,0.0,0.0
3686,Joe Sommers,TE,None,0,999,False,0.0,0.0
6926,Brycen Hopkins,TE,LAR,0,999,False,0.0,0.0
1299,Kyle Miller,TE,None,0,999,False,0.0,0.0
904,DeMarco Murray,RB,None,0,999,False,0.0,0.0
661,Alex Smith,TE,None,0,999,False,0.0,0.0
2582,Cole Stoudt,QB,None,0,999,False,0.0,0.0
7084,Jake Luton,QB,NO,0,999,False,0.0,0.0
8102,DeShon Williams,TE,None,0,999,False,0.0,0.0
761,Brian St Pierre,QB,None,0,999,False,0.0,0.0
6039,Ty Johnson,RB,NYJ,0,999,False,0.0,0.0
8801,Dennis Houston,WR,DAL,0,999,False,0.0,0.0
5833,Kevin O'Connell,QB,None,0,999,False,0.0,0.0
6139,Jace Sternberger,TE,None,0,999,False,0.0,0.0
6985,Dezmon Patmon,WR,IND,0,999,False,0.0,0.0
2410,Jamison Crowder,WR,BUF,0,8,False,0.0,0.0
8070,Travis Toivonen,WR,None,0,999,False,0.0,0.0
87,Jeff King,TE,None,0,999,False,0.0,0.0
1903,Taylor Gabriel,WR,None,0,999,False,0.0,0.0
222,Josh Morgan,WR,None,0,999,False,0.0,0.0
5806,John Wolford,QB,LAR,0,999,False,0.0,0.0
4930,Franko House,TE,CHI,0,999,False,0.0,0.0
3209,Devontae Booker,RB,None,0,999,False,0.0,0.0
4699,Kevin Snead,WR,None,0,999,False,0.0,0.0
4821,Jamari Staples,WR,None,0,999,False,0.0,0.0
928,Randall Cobb,WR,GB,0,10,False,0.0,0.0
7954,Connor Wedington,WR,None,0,999,False,0.0,0.0
24,Matt Ryan,QB,IND,0,999,False,0.0,0.0
1126,Brock Osweiler,QB,None,0,999,False,0.0,0.0
2561,Anthony Boone,QB,None,0,999,False,0.0,0.0
2485,Kaelin Clay,WR,None,0,999,False,0.0,0.0
2185,Corey Brown,WR,None,0,999,False,0.0,0.0
1050,Marcus Thigpen,WR,None,0,999,False,0.0,0.0
5624,Keith Ford,RB,None,0,999,False,0.0,0.0
2845,Tevin Westbrook,TE,None,0,999,False,0.0,0.0
138,Ben Roethlisberger,QB,PIT,0,999,False,0.0,0.0
3214,Hunter Henry,TE,NE,0,1,False,0.0,0.0
2191,Marcus Lucas,WR,None,0,999,False,0.0,0.0
2408,Bryce Petty,QB,None,0,999,False,0.0,0.0
8549,Trevon Clark,WR,None,0,999,False,0.0,0.0
2913,Gavin Lutman,WR,None,0,999,False,0.0,0.0
1296,Cory Harkey,TE,None,0,999,False,0.0,0.0
7604,Tamorrion Terry,WR,None,0,999,False,0.0,0.0
7617,Matt Ammendola,K,ARI,0,999,False,0.0,0.0
5391,Steven Dunbar,WR,None,0,999,False,0.0,0.0
